id	key	section	line	family	grade	effective	written	stated_date	pre_cluster	condition_met	numbers	chars	target	live_flags	dead_flags	scenes	noisy_instruments	cross	address	retest
other:058	1c08681695	other	1651	UNCLASSIFIED	DATED-MEASUREMENT	2026-09-12	2026-08-30	2026-09-12			58	3706	assets/species/ant.ron					creatures,plants	`assets/species/ant.ron` `start_energy` + `creature.rs` fn `birth_grant`, as a route to making the shipped ant breed; measured 2026-08-30	The **stamp** term changes, not the grant or the budget — a child born at one cell that grows into its plan (halves it to 480), fission (moves it rather than buying it, so zero), or `body_energy` itself, which is pinned to the flesh pricing invariant against the `ant`/`chitin_*`/`corpse` materials and cannot move from a species file alone. Also re-test at a specialised gut: at `gut_bias -1.0` a leaf pays 480 rather than 120 and `0.5*900 + 480 = 930` clears the 961 bar to within 31. **RE-TESTED 2026-08-30 and the specialised gut does not close it: 0 births over 12 seeds, at either budget.** The 930 in this clause is computed at `start_energy` 900, which **this same PR cut to 200** -- so the shipped ceiling is `0.5*200 + 480 = 580` against the same 961 bar, short by 381 rather than by 31. Measured at the pre-E14 budget too (`start_energy=900`), where the arithmetic says the ant should bank 0.968 of its bar: it banks **0.869** and never once breeds. `denied-no-space` is **0** in every failing arm, so these are energy results and not space ones. `Reports/creature-stamp-routes-2026-08-30.md` has the sweep, and the reason: **the stamp is not removed by any of the three routes, only deferred** -- the cell you do not buy at birth you must buy at growth, 480 against a bank that caps at 220. Full arithmetic and the four controls in `Reports/creature-birth-grant-2026-08-30.md`, whose §4a also corrects E14's own stated justification -- `deaths` did **not** read 0 everywhere before the cut, only inside the horizons a harness runs.
other:059	0fec21076b	other	1655	PERMANENT	NUMBERS	2026-08-30	2026-08-30	2026-08-30	Y		5	1018	assets/species/ant.ron					creatures,plants	`assets/species/ant.ron` `reproduce_threshold`, tuning it downward; reasoned 2026-08-30, confirmed in code	Never as a fix for reachability. It is a real knob only while it sits *above* `birth_cost + 1`, i.e. for a species that can already breed and should breed less often.
other:060	e881b70a75	other	1657	UNCLASSIFIED	NUMBERS	2026-08-30	2026-08-30	2026-08-30	Y		24	2300	src/worldgen/cave.rs					destruction,plants,worldgen	`src/worldgen/cave.rs` fn `collapse_roof`, an additive `SPALL_REACH` past `DOME_ASPECT` so a roof falls on to a bed that can span the opening; built, measured and withdrawn 2026-08-30	The formation pass stops scaling its bridging with room height -- a length draw that is a fraction of the *opening* rather than heavy-tailed against it would decouple the two, and then the roof invariant is free. Two neighbours were measured on the way and are worse: a **whole-envelope settling sweep** after every stage that creates void takes **134,000 cells in one system** at these bounds and 257,000 unbounded (the black pit `MAX_DOME_RISE` exists to prevent), and **pillar pitch off the weakest bed in the dome's reach** rather than the mean moves the worst run 92 -> 66 on one seed and 55 -> 73 on another, which is a trade rather than a fix. Full account: `Reports/worldgen-caves-rebuilt-2026-08-29.md` §14.5.
other:061	66d312351a	other	1660	PERMANENT	NUMBERS	2026-08-30	2026-08-30	2026-08-30	Y		6	1713	src/worldgen/cave.rs					liquids,worldgen	`src/worldgen/cave.rs` fn `try_breakout`, refusing an entrance run that would open a hollow `ponds` will fill; built, measured and withdrawn 2026-08-30	Never as stated -- the lintel is strictly better, because it is the same device the entrance already carries for soil. Worth revisiting only if a future design wants caves to *avoid* water for a reason other than the seal, in which case measure the mouth count first: it is the quantity this cost.
other:062	955e5a1597	other	1663	HOLDS-WHILE	NUMBERS	2026-08-30	2026-08-30	2026-08-30	Y		7	1302	src/worldgen/cave.rs					liquids,plants,worldgen	`src/worldgen/cave.rs` fn `carve_mouth_run`, lintelling the pond's *bottom* row as well as the rows above it; built, measured and withdrawn 2026-08-30	Holds while the entrance run is allowed to cut a basin's floor. Any change that makes the mouth stop at the ground line removes the residue and the question with it.
other:063	e41d726ecf	other	1666	UNCLASSIFIED	DATED-MEASUREMENT	2026-09-12	2026-08-30	2026-09-12			20	2106	assets/species/ant.ron					creatures,plants	`assets/species/ant.ron` `traits` `gut_bias`, specialising the diet as a route to making the shipped ant breed; measured 2026-08-30	Food worth more than a leaf is reachable. At a 960-point `fruit` the same gut's ceiling is 1,060 against 961 and the equivalent-margin arm breeds on **12 of 12 seeds** -- so this entry is about the larder, not about the gene.
other:064	ab8d7ac82b	other	1670	UNCLASSIFIED	NUMBERS	2026-09-12	2026-08-30	2026-09-12			25	2973	assets/species/ant.ron					creatures,plants	`assets/species/ant.ron` `traits` `gut_bias` set to `-1.0` as the shipped ancestral value; built, measured and reverted the same day, 2026-08-30	The owner rules differently on the omnivore, or a **separate grazer species** exists to carry the specialist gut (E5 already asks for "a new solitary-grazer ancestor" rather than the ant, and `lab::scene` founds colonies by the name `ant`, so this needs the lab's species to become a parameter). Also re-test if the stamp term moves: at a one-cell newborn the bar falls to 561 and a neutral gut's measured peak bank of 769 clears it with room, which removes the reason to spend the axis at all.
other:065	a27c593bfe	other	1674	UNCLASSIFIED	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		15	2048	examples/creature_probe.rs					creatures,plants,worldgen	`examples/creature_probe.rs`'s printed reachability ceiling, read as a bound on what an ant can bank; measured 2026-08-30	**Fruit can be *reached*, which is not the same as being sown -- measured 2026-08-30 and the distinction is the whole entry.** `evolution-lab-gate-1-2026-08-30.md` §4.3 ran the matched gut in a box that does flower and fruit: margin **+500**, births **zero** over 48,000 frames, because every flower and attached fruit stands **22 to 40 rows up a stem** and `windfall` -- the ground form -- never exceeds **1 cell** in 90,000 frames. So `stamp_probe`'s census fixes one half of `creature_probe`'s trap and inherits the other: it counts food *standing in the world* rather than food in the material table, and still counts a flower up a stem as available to an ant walking the soil. The gate is `Behavior::Ripen`'s fruit-to-windfall path, not the sowing. Then the table's number becomes reachable and the two converge -- which is the cheapest lead in `Reports/creature-stamp-routes-2026-08-30.md` and the reason that report's recommendation is a worldgen change rather than a creature one.
other:066	676df6dbdb	other	1677	UNCLASSIFIED	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		8	1307						creatures,plants	Pricing fission by setting `body_energy` to 0; measured 2026-08-30, and it is the proxy that is rejected, not the route	Fission is actually built, so the parent pays for its own regrowth. Until then route 2 is **unpriced**, and `Reports/creature-stamp-routes-2026-08-30.md` §5 orders it last for that reason rather than on its merits.
other:067	54adba92fa	other	1680	PERMANENT	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		4	1218						creatures,plants	`reproduce_threshold` left at `reproduce_at`'s floor once the birth cost is cheap; measured 2026-08-30	Permanent as a shape of error. Whenever a change makes `birth_cost` small, `reproduce_threshold` needs re-deriving *upward* to keep condition (a), and the readout that catches it is `live`, never `births`.
other:068	8d66b1d81f	other	1682	UNCLASSIFIED	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		11	1900	assets/species/beetle.ron					creatures,field,plants	`assets/species/beetle.ron` `(PreyNear, Persist, w)` — releasing straight-ahead persistence in proportion to how near the prey is; measured 2026-08-30, held rather than rejected	The owner has looked at it — this is a question about how an animal moves, which `CLAUDE.md` settles by eye rather than by picking the number one likes, and the blind A/B is posted. Also re-test after `open-bugs-handoff.md` **§R4**: `BrainOutput::Turn` is nearly inert for a surface walker on level ground, so *both* arms of this sweep are running a lever that only half works, and the trade may not survive turning being fixed. The knob is live as `predation_probe`'s `release=`; the sweep is `Reports/creature-sight-sense-2026-08-30.md` §3.
other:069	37f524571a	other	1685	PERMANENT	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		4	1150	examples/predation_probe.rs					creatures,field,plants,structural	`examples/predation_probe.rs` `Overrides::apply`, calling `SpeciesRegistry::set_creature` and stopping there; measured 2026-08-30	Permanent while the genome is compiled at load. The general shape is the `include_str!` gotcha one level in: the knob was rebuilt, and the *derived* artifact it feeds was not.
other:070	6504f179d1	other	1688	UNCLASSIFIED	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		9	1550	examples/burrow_probe.rs					creatures	`examples/burrow_probe.rs`'s `colony` arm censusing every empty cell in the bank rectangle as "the nest"; measured 2026-08-30	
other:071	586322a722	other	1690	UNCLASSIFIED	DATED-MEASUREMENT	2026-08-30	2026-08-30	2026-08-30	Y		2	1025	examples/burrow_probe.rs					creatures	`examples/burrow_probe.rs`'s colony sheet rendered whole-world at zoom 3; measured 2026-08-30	
other:072	530ddac735	other	1692	PERMANENT	DATED-MEASUREMENT	2026-08-31	2026-08-31	2026-08-31	Y		1	1403	src/lab/ui.rs					plants	`src/lab/ui.rs` `Ui::reload_shelf`, clearing the armed jar; measured 2026-08-31	Never on this reasoning. The general shape is worth carrying: **any selection stored as a position into a list that a neighbouring verb rewrites** has it, and re-finding by identity is the fix rather than clearing.
other:073	954593b6cc	other	1695	TRIGGERED	DATED-MEASUREMENT	2026-08-31	2026-08-31	2026-08-31	Y		4	1459	src/lab/ui.rs	PIXEL_PHYSICS_BAR_TRACE				plants	`src/lab/ui.rs` `lay_out`, a bare `SHELF` page button on row 0; measured 2026-08-31 with `PIXEL_PHYSICS_BAR_TRACE=1`	Any change that frees row-0 width -- a wider framebuffer than 512, a third bar row, or retiring a widget. The measurement is one command and does not have to be trusted from here.
other:074	8173fb6813	other	1698	UNCLASSIFIED	NUMBERS	2026-09-02	2026-09-02	2026-09-02	Y		36	5694	assets/species/ant.ron					creatures,plants	`assets/species/ant.ron` / `ancestor.ron` `(Crowding, Dig, 0.6)` — density-dependent digging, the "rooms" mechanism; built, rate-matched, swept and withdrawn 2026-09-02	Four conditions. **(0) The driving input's *population* actually reaches the regime the model is about, which is the one that most likely invalidates the whole run.** `Crowding` is `(crowd / crowd_scale).min(1.0)` -- **clamped at 1.0** -- and Toffin's transition is about average density along the perimeter falling *below* a critical value. Measured over 52 ants at frames 100/500/2,000/4,000, the distribution is **p90 and max pinned at 1.000 throughout, and the median 1.000, 1.000, 0.875, 0.625**: the colony never leaves the top of the range, so the low-density regime the mechanism needs is one this bed may never enter. **Note what this is not**: `min` is 0.000 and `p10` is 0.25 at every stop, so *individual* ants do read low density -- a digger alone in a gallery -- and it is the population statistic that stays saturated, which is the one Toffin's model is about. The pre-check that shipped with the first attempt asked *"is `Crowding` a dead channel?"*, and it passed; that is the question **does it vary at all**, not **does it reach the regime the mechanism requires**, and the two look identical when only the mean and the max are printed. `burrow_probe` prints min/p10/p50/mean/p90/max for exactly this reason. The general form, and it is not about ants: **an input that never leaves saturation cannot demonstrate a mechanism about its low end**, so the realised range of a driving input is a precondition of a run rather than a readout of it. (Not hard-asserted in `burrow_probe`, deliberately: it would refuse on the only bed there is, and the arm has other users -- the lining and spoil ablations -- that do not care about crowding at all.) **(1)** A bed where a colony is not dominated by quarrying the open face of a bank -- Toffin's own setup has no open face at all — in `burrow_probe`'s bed the largest void component is the eroded face and the roofed cavity is a fifth of it, so the perimeter density Toffin's model is about is not the quantity the ants are actually responding to. **(2)** Some source of positive feedback into a dug spot (`Persist` momentum, a trail into a bud), which is what the branching half needs and which is absent here — density dependence alone provably does not supply it. **(3)** A bed where ants do not starve at ~frame 4,000, since the last half of every run is a frozen final state -- and long enough for the cavity to *outgrow* the colony, which at **54 cells against 52 ants** it plainly has not. Conditions (0) and (3) are one cause seen from two ends: density never falls because the nest never gets big enough relative to the colony. The re-test is therefore a **different experiment rather than a re-run**.
